key1,x1,y1,z1,hemisphere1,network1,network_id1,image1,mdsx1,mdsy1,color1,key2,x2,y2,z2,hemisphere2,network2,network_id2,image2,mdsx2,mdsy2,color2,corr
480,-42.96,25.64,24.9,L,Frontal-Parietal,3,roi186.png,44.221,-44.333,#FFFB00,80,41.75,31.83,19.67,R,Frontal-Parietal,3,roi496.png,52.598,40.196,#FFFB00,0.592
480,-42.96,25.64,24.9,L,Frontal-Parietal,3,roi186.png,44.221,-44.333,#FFFB00,375,-44.67,4.76,15.56,L,First-Dorsal-Attention,5,roi188.png,24.194,-45.684,#c46b8b,0.545
480,-42.96,25.64,24.9,L,Frontal-Parietal,3,roi186.png,44.221,-44.333,#FFFB00,376,-48.87,-1.5,26.26,L,First-Dorsal-Attention,5,roi190.png,16.948,-49.682,#c46b8b,0.558
480,-42.96,25.64,24.9,L,Frontal-Parietal,3,roi186.png,44.221,-44.333,#FFFB00,377,-56.07,-35.48,39.87,L,First-Dorsal-Attention,5,roi082.png,-18.223,-56.097,#c46b8b,0.533
480,-42.96,25.64,24.9,L,Frontal-Parietal,3,roi186.png,44.221,-44.333,#FFFB00,380,-41.58,-60.37,-13.06,L,First-Dorsal-Attention,5,roi225.png,-38.141,-41.475,#c46b8b,0.544
480,-42.96,25.64,24.9,L,Frontal-Parietal,3,roi186.png,44.221,-44.333,#FFFB00,453,-11.95,42.92,7.33,L,Salience,8,roi281.png,63.595,-13.802,#822082,-0.453
480,-42.96,25.64,24.9,L,Frontal-Parietal,3,roi186.png,44.221,-44.333,#FFFB00,473,-39.13,39.25,17.98,L,Frontal-Parietal,3,roi180.png,58.454,-40.827,#FFFB00,0.638
480,-42.96,25.64,24.9,L,Frontal-Parietal,3,roi186.png,44.221,-44.333,#FFFB00,477,-45.7,32.2,19.14,L,Frontal-Parietal,3,roi179.png,51.195,-47.245,#FFFB00,0.648
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,119,51.63,-47.47,17.93,R,Cingulo-opercular,9,roi400.png,-26.032,51.668,#fbfbda,-0.385
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,125,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.413
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,127,3.3,-37.49,59.52,R,Cingulo-opercular,9,roi350.png,-20.689,3.437,#fbfbda,-0.385
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,154,47.39,-0.98,36.22,R,Cingulo-opercular,9,roi491.png,18.606,46.615,#fbfbda,-0.39
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,168,45.87,15.7,26.53,R,Cingulo-opercular,9,roi500.png,36.025,44.69,#fbfbda,-0.439
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,170,39.23,16.12,9.95,R,Cingulo-opercular,9,roi424.png,37.738,37.927,#fbfbda,-0.445
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,400,-37.3,18.51,7.58,L,Cingulo-opercular,9,roi114.png,38.733,-38.65,#fbfbda,-0.399
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,426,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.427
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,428,-11.56,-32.76,47.55,L,Cingulo-opercular,9,roi044.png,-15.252,-11.599,#fbfbda,-0.379
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,429,-46.13,-33.06,-2.03,L,Cingulo-opercular,9,roi099.png,-11.987,-46.501,#fbfbda,-0.391
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,440,-51.74,-44.77,31.65,L,Cingulo-opercular,9,roi094.png,-26.677,-51.637,#fbfbda,-0.381
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,444,-53.19,-49.68,15.31,L,Cingulo-opercular,9,roi104.png,-30.186,-53.101,#fbfbda,-0.388
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,451,-46.28,-67.62,2.49,L,Cingulo-opercular,9,roi159.png,-46.804,-45.919,#fbfbda,-0.391
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,462,-12.83,58.43,18.82,L,Frontal-Parietal,3,roi284.png,78.032,-14.916,#FFFB00,0.653
481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,471,-13.6,44.02,40.49,L,Frontal-Parietal,3,roi273.png,61.791,-15.243,#FFFB00,0.612
482,-6.05,24.02,-9.92,L,Frontal-Parietal,3,roi196.png,46.382,-7.641,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,-6.05,24.02,-9.92,L,Frontal-Parietal,3,roi196.png,46.382,-7.641,#FFFB00
483,-24.39,22.42,-14.15,L,Frontal-Parietal,3,roi204.png,44.773,-25.974,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,-24.39,22.42,-14.15,L,Frontal-Parietal,3,roi204.png,44.773,-25.974,#FFFB00
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,74,5.13,21.94,43.08,R,Frontal-Parietal,3,roi337.png,39.964,3.948,#FFFB00,0.581
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,114,40.92,-76.05,23.21,R,Cingulo-opercular,9,roi475.png,-55.178,41.576,#fbfbda,-0.397
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,124,21.77,-44.32,70.25,R,Cingulo-opercular,9,roi439.png,-28.035,22.116,#fbfbda,-0.417
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,136,51.86,-29.67,22.25,R,Cingulo-opercular,9,roi484.png,-8.671,51.568,#fbfbda,-0.403
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,426,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.39
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,439,-22.67,-44.12,64.61,L,Cingulo-opercular,9,roi071.png,-28.272,-22.357,#fbfbda,-0.428
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,451,-46.28,-67.62,2.49,L,Cingulo-opercular,9,roi159.png,-46.804,-45.919,#fbfbda,-0.41
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,453,-11.95,42.92,7.33,L,Salience,8,roi281.png,63.595,-13.802,#822082,-0.382
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,477,-45.7,32.2,19.14,L,Frontal-Parietal,3,roi179.png,51.195,-47.245,#FFFB00,0.529
484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,479,-6.72,30.17,36.35,L,Frontal-Parietal,3,roi027.png,48.497,-8.113,#FFFB00,0.577
485,-33.32,22.05,46.04,L,Frontal-Parietal,3,roi296.png,39.019,-34.475,#FFFB00,401,-52.22,17.44,25.76,L,Cingulo-opercular,9,roi184.png,35.786,-53.418,#fbfbda,-0.392
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,114,40.92,-76.05,23.21,R,Cingulo-opercular,9,roi475.png,-55.178,41.576,#fbfbda,-0.405
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,121,58.09,-45.7,25.18,R,Cingulo-opercular,9,roi413.png,-24.761,58.141,#fbfbda,-0.381
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,124,21.77,-44.32,70.25,R,Cingulo-opercular,9,roi439.png,-28.035,22.116,#fbfbda,-0.429
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,125,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.399
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,127,3.3,-37.49,59.52,R,Cingulo-opercular,9,roi350.png,-20.689,3.437,#fbfbda,-0.453
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,135,12.08,-33.66,42.61,R,Cingulo-opercular,9,roi360.png,-15.231,12.02,#fbfbda,-0.389
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,136,51.86,-29.67,22.25,R,Cingulo-opercular,9,roi484.png,-8.671,51.568,#fbfbda,-0.43
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,140,9.91,-23.45,42.79,R,Cingulo-opercular,9,roi333.png,-5.122,9.644,#fbfbda,-0.429
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,145,37.93,-14.32,-4.54,R,Cingulo-opercular,9,roi419.png,8.643,37.143,#fbfbda,-0.39
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,151,35.88,-2,-10.56,R,Cingulo-opercular,9,roi420.png,21.392,34.802,#fbfbda,-0.45
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,156,42.84,0.81,5.01,R,Cingulo-opercular,9,roi425.png,22.99,41.812,#fbfbda,-0.401
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,159,34.5,2.64,8.3,R,Cingulo-opercular,9,roi434.png,24.355,33.46,#fbfbda,-0.439
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,169,2.37,15.91,29.61,R,Cingulo-opercular,9,roi346.png,35.064,1.217,#fbfbda,-0.415
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,170,39.23,16.12,9.95,R,Cingulo-opercular,9,roi424.png,37.738,37.927,#fbfbda,-0.482
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,175,43.66,40.25,6.65,R,Cingulo-opercular,9,roi427.png,62.15,41.844,#fbfbda,-0.404
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,176,27.3,40.4,28.59,R,Cingulo-opercular,9,roi586.png,60.064,25.638,#fbfbda,-0.435
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,347,-12.05,-24.75,44.62,L,Somatomotor,10,roi048.png,-7.031,-12.271,#00ffff,-0.406
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,395,-25.41,39.8,-9.43,L,Cingulo-opercular,9,roi205.png,61.655,-27.313,#fbfbda,-0.417
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,396,-33.98,36.38,28.87,L,Cingulo-opercular,9,roi289.png,54.762,-35.544,#fbfbda,-0.437
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,400,-37.3,18.51,7.58,L,Cingulo-opercular,9,roi114.png,38.733,-38.65,#fbfbda,-0.459
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,403,-8.1,6.79,37.44,L,Cingulo-opercular,9,roi024.png,25.086,-9.011,#fbfbda,-0.444
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,404,-37.22,4.37,10.59,L,Cingulo-opercular,9,roi115.png,24.39,-38.263,#fbfbda,-0.406
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,409,-36.84,-0.12,8.53,L,Cingulo-opercular,9,roi116.png,20.104,-37.806,#fbfbda,-0.418
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,410,-50.14,-1.62,3.65,L,Cingulo-opercular,9,roi185.png,18.755,-51.107,#fbfbda,-0.409
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,411,-37.48,-3.22,-11.01,L,Cingulo-opercular,9,roi111.png,18.691,-38.52,#fbfbda,-0.459
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,412,-53.07,-3.26,11.58,L,Cingulo-opercular,9,roi169.png,16.375,-53.948,#fbfbda,-0.407
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,415,-4.89,-4.51,57.77,L,Cingulo-opercular,9,roi052.png,12.142,-5.431,#fbfbda,-0.401
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,422,-54.39,-21.23,16.53,L,Cingulo-opercular,9,roi173.png,-1.979,-54.869,#fbfbda,-0.394
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,426,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.469
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,428,-11.56,-32.76,47.55,L,Cingulo-opercular,9,roi044.png,-15.252,-11.599,#fbfbda,-0.491
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,430,-55.6,-33.17,11.07,L,Cingulo-opercular,9,roi100.png,-13.425,-55.875,#fbfbda,-0.41
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,435,-41.5,-38.79,24.08,L,Cingulo-opercular,9,roi095.png,-19.853,-41.574,#fbfbda,-0.396
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,436,-50.3,-40.08,16.74,L,Cingulo-opercular,9,roi109.png,-20.687,-50.397,#fbfbda,-0.41
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,438,-13.44,-43.64,60.63,L,Cingulo-opercular,9,roi037.png,-27.258,-13.167,#fbfbda,-0.402
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,439,-22.67,-44.12,64.61,L,Cingulo-opercular,9,roi071.png,-28.272,-22.357,#fbfbda,-0.461
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,451,-46.28,-67.62,2.49,L,Cingulo-opercular,9,roi159.png,-46.804,-45.919,#fbfbda,-0.432
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,464,-21.27,53.67,0.4,L,Frontal-Parietal,3,roi192.png,74.707,-23.386,#FFFB00,0.578
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,467,-36.65,48.85,3.03,L,Frontal-Parietal,3,roi118.png,69.359,-38.647,#FFFB00,0.591
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,468,-13.87,48.66,37.45,L,Frontal-Parietal,3,roi287.png,66.67,-15.628,#FFFB00,0.532
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,471,-13.6,44.02,40.49,L,Frontal-Parietal,3,roi273.png,61.791,-15.243,#FFFB00,0.569
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,472,-42.37,43.5,-6.67,L,Frontal-Parietal,3,roi199.png,64.749,-44.325,#FFFB00,0.593
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,477,-45.7,32.2,19.14,L,Frontal-Parietal,3,roi179.png,51.195,-47.245,#FFFB00,0.567
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,479,-6.72,30.17,36.35,L,Frontal-Parietal,3,roi027.png,48.497,-8.113,#FFFB00,0.612
486,-36.23,20.62,31.21,L,Frontal-Parietal,3,roi178.png,38.815,-37.458,#FFFB00,484,-6.64,22.26,45.25,L,Frontal-Parietal,3,roi026.png,39.851,-7.81,#FFFB00,0.552
487,-32.03,20.24,-0.53,L,Frontal-Parietal,3,roi123.png,41.266,-33.473,#FFFB00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,-32.03,20.24,-0.53,L,Frontal-Parietal,3,roi123.png,41.266,-33.473,#FFFB00
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,124,21.77,-44.32,70.25,R,Cingulo-opercular,9,roi439.png,-28.035,22.116,#fbfbda,-0.392
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,136,51.86,-29.67,22.25,R,Cingulo-opercular,9,roi484.png,-8.671,51.568,#fbfbda,-0.41
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,154,47.39,-0.98,36.22,R,Cingulo-opercular,9,roi491.png,18.606,46.615,#fbfbda,-0.398
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,170,39.23,16.12,9.95,R,Cingulo-opercular,9,roi424.png,37.738,37.927,#fbfbda,-0.388
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,426,-57.07,-30.86,22.86,L,Cingulo-opercular,9,roi171.png,-12.173,-57.309,#fbfbda,-0.407
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,439,-22.67,-44.12,64.61,L,Cingulo-opercular,9,roi071.png,-28.272,-22.357,#fbfbda,-0.389
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,451,-46.28,-67.62,2.49,L,Cingulo-opercular,9,roi159.png,-46.804,-45.919,#fbfbda,-0.396
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,462,-12.83,58.43,18.82,L,Frontal-Parietal,3,roi284.png,78.032,-14.916,#FFFB00,0.568
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,471,-13.6,44.02,40.49,L,Frontal-Parietal,3,roi273.png,61.791,-15.243,#FFFB00,0.558
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,475,-8.58,36.25,27.37,L,Frontal-Parietal,3,roi288.png,55.29,-10.158,#FFFB00,0.536
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,481,-14.66,24.08,54.88,L,Frontal-Parietal,3,roi290.png,40.665,-15.798,#FFFB00,0.615
488,-14.14,15.84,61.26,L,Frontal-Parietal,3,roi062.png,31.917,-15.067,#FFFB00,485,-33.32,22.05,46.04,L,Frontal-Parietal,3,roi296.png,39.019,-34.475,#FFFB00,0.543
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,94,13.58,58.73,19.05,R,Frontal-Parietal,3,roi595.png,78.86,11.483,#FFFB00,0.549
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,114,40.92,-76.05,23.21,R,Cingulo-opercular,9,roi475.png,-55.178,41.576,#fbfbda,-0.475
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,115,49.89,-69.99,-0.42,R,Cingulo-opercular,9,roi472.png,-46.914,50.257,#fbfbda,-0.458
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,119,51.63,-47.47,17.93,R,Cingulo-opercular,9,roi400.png,-26.032,51.668,#fbfbda,-0.401
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,120,48.94,-45.93,-17,R,Cingulo-opercular,9,roi540.png,-21.537,48.704,#fbfbda,-0.408
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,121,58.09,-45.7,25.18,R,Cingulo-opercular,9,roi413.png,-24.761,58.141,#fbfbda,-0.475
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,122,28.63,-44.81,64.76,R,Cingulo-opercular,9,roi467.png,-27.906,28.946,#fbfbda,-0.425
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,124,21.77,-44.32,70.25,R,Cingulo-opercular,9,roi439.png,-28.035,22.116,#fbfbda,-0.51
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,125,48.58,-40.18,36.04,R,Cingulo-opercular,9,roi402.png,-20.399,48.597,#fbfbda,-0.509
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,127,3.3,-37.49,59.52,R,Cingulo-opercular,9,roi350.png,-20.689,3.437,#fbfbda,-0.549
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,129,54.37,-35.82,37.28,R,Cingulo-opercular,9,roi485.png,-16.043,54.306,#fbfbda,-0.394
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,130,56.51,-35.58,19.98,R,Cingulo-opercular,9,roi415.png,-14.265,56.32,#fbfbda,-0.433
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,133,6.59,-35.24,51.3,R,Cingulo-opercular,9,roi349.png,-17.669,6.623,#fbfbda,-0.461
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,135,12.08,-33.66,42.61,R,Cingulo-opercular,9,roi360.png,-15.231,12.02,#fbfbda,-0.451
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,136,51.86,-29.67,22.25,R,Cingulo-opercular,9,roi484.png,-8.671,51.568,#fbfbda,-0.508
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,137,12.02,-27.89,47.08,R,Cingulo-opercular,9,roi362.png,-9.871,11.874,#fbfbda,-0.429
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,140,9.91,-23.45,42.79,R,Cingulo-opercular,9,roi333.png,-5.122,9.644,#fbfbda,-0.488
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,145,37.93,-14.32,-4.54,R,Cingulo-opercular,9,roi419.png,8.643,37.143,#fbfbda,-0.478
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,151,35.88,-2,-10.56,R,Cingulo-opercular,9,roi420.png,21.392,34.802,#fbfbda,-0.536
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,153,52.72,-1.6,8.91,R,Cingulo-opercular,9,roi501.png,20.458,51.766,#fbfbda,-0.396
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,154,47.39,-0.98,36.22,R,Cingulo-opercular,9,roi491.png,18.606,46.615,#fbfbda,-0.424
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,156,42.84,0.81,5.01,R,Cingulo-opercular,9,roi425.png,22.99,41.812,#fbfbda,-0.443
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,158,25.17,2.63,-19.7,R,Cingulo-opercular,9,roi512.png,26.57,23.937,#fbfbda,-0.41
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,159,34.5,2.64,8.3,R,Cingulo-opercular,9,roi434.png,24.355,33.46,#fbfbda,-0.492
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,162,8.41,4.01,43.11,R,Cingulo-opercular,9,roi341.png,22.171,7.591,#fbfbda,-0.399
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,167,36.14,12.7,-18.76,R,Cingulo-opercular,9,roi609.png,36.747,34.707,#fbfbda,-0.473
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,169,2.37,15.91,29.61,R,Cingulo-opercular,9,roi346.png,35.064,1.217,#fbfbda,-0.423
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,170,39.23,16.12,9.95,R,Cingulo-opercular,9,roi424.png,37.738,37.927,#fbfbda,-0.533
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,175,43.66,40.25,6.65,R,Cingulo-opercular,9,roi427.png,62.15,41.844,#fbfbda,-0.506
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,176,27.3,40.4,28.59,R,Cingulo-opercular,9,roi586.png,60.064,25.638,#fbfbda,-0.484
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,296,-42.92,-74.51,3.47,L,Second-Visual,2,roi158.png,-53.681,-42.413,#393FAC,-0.39
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,332,-3.72,-14.24,55.27,L,Somatomotor,10,roi051.png,2.69,-4.082,#00ffff,-0.405
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,347,-12.05,-24.75,44.62,L,Somatomotor,10,roi048.png,-7.031,-12.271,#00ffff,-0.492
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,357,-10.75,-39.52,56.08,L,Somatomotor,10,roi036.png,-22.706,-10.593,#00ffff,-0.417
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,358,-11.05,-45.38,68.4,L,Somatomotor,10,roi038.png,-29.613,-10.688,#00ffff,-0.43
489,-32.93,11.2,52.41,L,Frontal-Parietal,3,roi295.png,27.67,-33.82,#FFFB00,395,-25.41,39.8,-9.43,L,Cingulo-opercular,9,roi205.png,61.655,-27.313,#fbfbda,-0.452
